,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
2267,-3.9726176567400246,b3035,,-5.399395128412457,-5.505081907193663,-6.92775677552166,-11.332270851323074,-6.7904470743068135,-10.015487028032034
2268,-3.9726176567400246,b3037,,-5.399395128412457,-5.505081907193663,-6.92775677552166,-11.332270851323074,-6.7904470743068135,-10.015487028032034
2269,-3.9726176567400246,b3038,,-5.399395128412457,-5.505081907193663,-6.92775677552166,-11.332270851323074,-6.7904470743068135,-10.015487028032034
2270,-4.424417756981011,b3049,,-4.863992488966925,-5.702405594959773,-7.204163405893179,-9.301530395332266,-4.871321104016271,-11.024259032393147
2271,-5.76662243119635,b3055,,-7.188424601960731,-8.213333210666528,-8.343171368887809,-10.75203358168765,-8.589241953709738,-11.132897042708546
2272,-3.6631879335748003,b3065,,-4.419159905762901,-4.482579271005643,-7.358276695778077,-13.485846274829974,-6.272053168028883,-12.209593637469276
2273,-3.7874876444188157,b3066,,-4.795450274002951,-4.414530498197336,-7.593411795685608,-12.51172189449534,-6.515295440366,-11.622599564002844
2274,-4.4272772310771895,b3067,,-5.411949302118304,-5.279477478155496,-7.171633716017052,-10.76070064303061,-7.008688324587355,-9.961830676970708
2275,-6.588200823323236,b3091,,-9.722425403067504,-7.9259759189991446,-10.018805455023262,-11.621673986630316,-6.789791203668166,-10.339841577431955
2276,-6.588200823323236,b3092,,-9.722425403067504,-7.9259759189991446,-10.018805455023262,-11.621673986630316,-6.789791203668166,-10.339841577431955
2277,-3.521601894298764,b3093,,-5.920032487058228,-4.304079599774499,-10.320051846153989,-8.838008009129272,-8.145072360864031,-8.921189609991671
2278,-3.7432493829338487,b3095,,-7.0426600649227655,-3.762677169914126,-8.708170842325906,-5.6249367751603145,-8.218273281345049,-11.17080181598344
2279,-3.7432493829338487,b3096,,-7.0426600649227655,-3.762677169914126,-8.708170842325906,-5.6249367751603145,-8.218273281345049,-11.17080181598344
2280,-2.8486328683744646,b3123,,-4.177806032055042,-8.045097092355922,-4.331485096556417,-11.773874453114534,-4.5874898008303635,-10.741509413372867
2281,-4.499894500560728,b3150,,-4.499894500560728,-5.27970273884219,-11.20748976567372,-8.412745426433101,-9.03072435041089,-10.306271926013139
2282,-4.425369973930575,b3156,,-7.202082181720309,-4.425369973930575,-11.310698567760534,-9.062199254489279,-9.336325448743356,-10.002897960977599
2283,-4.425369973930575,b3157,,-7.202082181720309,-4.425369973930575,-11.310698567760534,-9.062199254489279,-9.336325448743356,-10.002897960977599
2284,-2.369984811019247,b3161,,-4.0802225961732095,-3.3555196073315585,-10.601506221078262,-10.904198704224445,-7.310933154635515,-9.938954004105259
2285,-3.66753098404805,b3164,,-3.8587921445805247,-4.883381111676509,-8.861031861017123,-9.317106605323069,-6.635341447953839,-10.249475337413164
2286,-3.5873958556486696,b3165,,-3.778657016181145,-5.74981508737644,-8.165836821372643,-10.561125588979744,-6.947508080866776,-9.798454302438856
2287,-2.9670507682634915,b3166,,-3.349573089328442,-3.347168682522593,-6.870255176175235,-9.26082994189179,-6.05010471772197,-10.103579829008142
2288,-2.9670507682634915,b3167,,-3.349573089328442,-3.347168682522593,-6.870255176175235,-9.26082994189179,-6.05010471772197,-10.103579829008142
2289,-3.1667716596184206,b3168,,-3.549293980683371,-3.83725414505727,-8.780649070943447,-8.780375875218946,-6.931344463394688,-10.24975021374652
2290,-3.1667716596184206,b3169,,-3.549293980683371,-3.83725414505727,-8.780649070943447,-8.780375875218946,-6.931344463394688,-10.24975021374652
2291,-3.1667716596184206,b3170,,-3.549293980683371,-3.83725414505727,-8.780649070943447,-8.780375875218946,-6.931344463394688,-10.24975021374652
2292,-3.062179874791583,b3171,,-3.5212066600695233,-3.366274206198864,-7.0462481930755505,-9.780948200726971,-6.467470157789968,-10.160293193584845
2293,-4.5963926796946035,b3174,,-4.772323019537959,-5.2186123084465885,-8.443278860196617,-7.821458897489569,-8.514543394775496,-11.919712405885871
2294,-4.6567084769931775,b3175,,-4.92060398675821,-5.322262353260986,-8.56973282690849,-6.785762615077221,-8.152396143759544,-11.589184973470108
2295,-2.4263081649161182,b3178,,-8.668444699699455,-5.256176466706744,-7.11387045566994,-10.350802845931547,-7.822212574797508,-10.074035761004527
2296,-2.4263081649161182,b3179,,-8.668444699699455,-5.256176466706744,-7.11387045566994,-10.350802845931547,-7.822212574797508,-10.074035761004527
2297,-3.3614002841315163,b3181,,-4.193670247290794,-6.583845574316443,-9.006866366261534,-7.091586082588348,-7.389636049836449,-10.350442681257256
2298,-3.619574277293009,b3185,,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-7.502625237524952,-10.816188307466444
2299,-3.619574277293009,b3186,,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-7.502625237524952,-10.816188307466444
2300,-4.737680527612822,b3190,,-6.757754611759899,-5.702405594959773,-7.346700602719719,-6.421810563502508,-8.177733225369662,-10.409955019162984
2301,-4.1845188833435865,b3191,,-4.225052151619273,-4.989181522222161,-9.845884614692922,-10.774698466286571,-7.839005485888836,-9.640028099950749
2302,-4.1845188833435865,b3192,,-4.225052151619273,-4.989181522222161,-9.845884614692922,-10.774698466286571,-7.839005485888836,-9.640028099950749
2303,-4.1845188833435865,b3193,,-4.225052151619273,-4.989181522222161,-9.845884614692922,-10.774698466286571,-7.839005485888836,-9.640028099950749
2304,-4.1845188833435865,b3194,,-4.225052151619273,-4.989181522222161,-9.845884614692922,-10.774698466286571,-7.839005485888836,-9.640028099950749
2305,-4.1845188833435865,b3195,,-4.225052151619273,-4.989181522222161,-9.845884614692922,-10.774698466286571,-7.839005485888836,-9.640028099950749
2306,-4.192375322295152,b3196,,-4.230724410852615,-7.542738884240685,-10.932704417061538,-4.192375322295152,-7.522585980087489,-10.67300888762646
2307,-4.192375322295152,b3197,,-4.230724410852615,-7.542738884240685,-10.932704417061538,-4.192375322295152,-7.522585980087489,-10.67300888762646
2308,-3.4787983007248515,b3198,,-4.781568324017637,-5.236750915518348,-9.074831849763314,-7.768260797727863,-8.277142224299135,-10.360030365562721
2309,-3.4787983007248515,b3199,,-4.781568324017637,-5.236750915518348,-9.074831849763314,-7.768260797727863,-8.277142224299135,-10.360030365562721
2310,-4.285893198379714,b3200,,-5.230497334314492,-5.59369423561489,-8.74604507445259,-9.90586049964195,-8.082439224179993,-9.783862906472475
2311,-4.411546012703333,b3201,,-5.342719228112579,-5.532518330333485,-8.696611534133332,-9.246592944116424,-7.853238925057088,-9.666972752746522
2312,-5.906861922321751,b3202,,-6.332155768449775,-5.967795215485772,-8.31062239682313,-9.045570643611038,-8.157689369510724,-9.650309295828594
2313,-5.906861922321751,b3203,,-6.332155768449775,-5.967795215485772,-8.31062239682313,-9.045570643611038,-8.157689369510724,-9.650309295828594
2314,-5.906861922321751,b3204,,-6.332155768449775,-5.967795215485772,-8.31062239682313,-9.045570643611038,-8.157689369510724,-9.650309295828594
2315,-5.906861922321751,b3205,,-6.332155768449775,-5.967795215485772,-8.31062239682313,-9.045570643611038,-8.157689369510724,-9.650309295828594
2316,-6.101679440488354,b3225,,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
2317,-3.590680922817522,b3227,,-6.386839713905344,-4.781118133544647,-5.959724215495534,-11.153829711052008,-6.580398227626253,-11.630302121468212
2318,-4.268108086124652,b3234,,-4.268108086124652,-6.705482211072562,-8.768300904260279,-7.420405153716622,-6.508250083659048,-9.151301830621975
2319,-4.161848531485783,b3235,,-4.354614485308031,-6.23111174184245,-9.596890666698808,-11.732723244646193,-6.018515266911205,-8.979686560609288
2320,-4.510384159294688,b3236,,-4.615052520936474,-6.1986771646909045,-8.270134504127515,-11.433699715101682,-6.941099556538095,-11.219430136463497
2321,-3.7967184114996035,b3237,,-4.2936100678631055,-6.722661442615582,-10.162315878719458,-14.27288163042109,-7.6839377122407875,-8.82106469322829
2322,-4.636436634027565,b3249,,-6.1499030848762635,-6.625005926573451,-9.169229697243711,-10.218642090279811,-8.147102235881192,-10.168942741640425
2323,-4.636436634027565,b3250,,-6.1499030848762635,-6.625005926573451,-9.169229697243711,-10.218642090279811,-8.147102235881192,-10.168942741640425
2324,-4.636436634027565,b3251,,-6.1499030848762635,-6.625005926573451,-9.169229697243711,-10.218642090279811,-8.147102235881192,-10.168942741640425
2325,-4.505662050401435,b3255,,-4.505662050401435,-6.159538316180467,-7.4264674444799255,-12.67405464039031,-7.965905436780757,-11.61164238844448
2326,-4.505662050401435,b3256,,-4.505662050401435,-6.159538316180467,-7.4264674444799255,-12.67405464039031,-7.965905436780757,-11.61164238844448
2327,-3.055489756458022,b3272,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2328,-3.055489756458022,b3273,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2329,-3.055489756458022,b3274,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2330,-3.055489756458022,b3275,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2331,-3.055489756458022,b3276,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2332,-3.055489756458022,b3277,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2333,-3.055489756458022,b3278,,-3.055489756458022,-6.285853858263294,-7.707616773798135,-14.845283428278073,-6.939631126701441,-9.743408349774764
2334,-5.088744119032382,b3294,,-6.85397003900832,-5.904783832239845,-8.169461362934314,-11.423724869851158,-7.625807902704814,-10.16339726509248
2335,-5.088744119032382,b3295,,-6.85397003900832,-5.904783832239845,-8.169461362934314,-11.423724869851158,-7.625807902704814,-10.16339726509248
2336,-5.088744119032382,b3296,,-6.85397003900832,-5.904783832239845,-8.169461362934314,-11.423724869851158,-7.625807902704814,-10.16339726509248
2337,-5.088744119032382,b3297,,-6.85397003900832,-5.904783832239845,-8.169461362934314,-11.423724869851158,-7.625807902704814,-10.16339726509248
2338,-5.088744119032382,b3298,,-6.85397003900832,-5.904783832239845,-8.169461362934314,-11.423724869851158,-7.625807902704814,-10.16339726509248
2339,-3.362184851072362,b3322,,-5.099126217731927,-6.63395609879323,-8.692702744904736,-9.855720348358291,-8.724060299598971,-10.409798348847719
2340,-3.362184851072362,b3323,,-5.099126217731927,-6.63395609879323,-8.692702744904736,-9.855720348358291,-8.724060299598971,-10.409798348847719
2341,-3.551928352491754,b3324,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2342,-3.551928352491754,b3325,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2343,-3.551928352491754,b3326,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2344,-3.551928352491754,b3327,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2345,-3.551928352491754,b3328,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2346,-3.551928352491754,b3329,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2347,-3.551928352491754,b3330,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2348,-3.551928352491754,b3331,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2349,-3.551928352491754,b3332,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2350,-3.551928352491754,b3333,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2351,-3.551928352491754,b3334,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2352,-3.551928352491754,b3335,,-3.850815634517976,-6.052649734364628,-6.94322458823733,-10.152299063586476,-5.590468483568726,-10.625230874286174
2353,-3.663120730634405,b3339,,-4.9727573970434165,-6.321784444161108,-7.398076666554401,-10.385939399260955,-6.344553745502418,-8.943264839513354
2354,-3.1490571200425217,b3340,,-5.768330452860545,-6.175228156682207,-6.093062330235853,-11.705579328389485,-6.889199127305005,-8.04075626796736
2355,-3.5890654125267982,b3343,,-3.930916893913518,-5.972684602819376,-8.090674116297306,-11.072127054641918,-8.382359998248308,-8.57373293267721
2356,-3.5890654125267982,b3344,,-3.930916893913518,-5.972684602819376,-8.090674116297306,-11.072127054641918,-8.382359998248308,-8.57373293267721
2357,-3.5890654125267982,b3345,,-3.930916893913518,-5.972684602819376,-8.090674116297306,-11.072127054641918,-8.382359998248308,-8.57373293267721
2358,-3.5890654125267982,b3346,,-3.930916893913518,-5.972684602819376,-8.090674116297306,-11.072127054641918,-8.382359998248308,-8.57373293267721
2359,-4.853200528358843,b3347,,-6.09260818558203,-4.926094244037806,-10.096824449786508,-9.033060119752204,-9.85381612890463,-9.490866294536769
2360,-3.783411441022446,b3357,,-5.05208060033992,-4.6550800617613906,-7.417692538334078,-13.546957154910997,-6.32859219467643,-8.893450546870808
2361,-3.0985000173056987,b3360,,-3.0985000173056987,-5.994129726611533,-10.035218946397888,-11.727987548832576,-5.75442247459697,-7.969946389497671
2362,-3.83427156863138,b3363,,-5.148883789442866,-5.4401128103271095,-9.042920802747433,-11.881175959238897,-7.250389962555226,-9.602463064881492
2363,-4.22098713856013,b3368,,-5.856731804637032,-6.467142448685109,-8.745540381525533,-13.824689533099312,-6.980997199440701,-10.699925775405756
2364,-4.507531525803366,b3384,,-5.415813945880331,-5.201765411884056,-8.861316169517469,-8.863552696361312,-8.63896263645424,-10.308207051701
2365,-4.445823309071716,b3385,,-5.022775471951746,-5.25576284283252,-8.534946094460848,-9.484133601110472,-7.986069739016338,-10.591527827307594
2366,-4.445823309071716,b3386,,-5.022775471951746,-5.25576284283252,-8.534946094460848,-9.484133601110472,-7.986069739016338,-10.591527827307594
2367,-4.280953200339242,b3387,,-4.739700230920182,-5.252880640852206,-8.921985198348143,-9.129559887109279,-7.868833688955646,-10.692571569241556
2368,-4.209631576914665,b3388,,-4.528476181083858,-5.620186122371886,-9.337401200332408,-9.968393899211371,-8.958989032808205,-9.80376897781657
2369,-4.712313225698299,b3389,,-5.190580131952087,-5.79519225719079,-10.70622651298643,-9.429574285174445,-9.972003992344295,-9.803359768830873
2370,-4.712313225698299,b3390,,-5.190580131952087,-5.79519225719079,-10.70622651298643,-9.429574285174445,-9.972003992344295,-9.803359768830873
2371,-4.666732564164269,b3404,,-6.159229693700953,-5.414886268999997,-10.462355618101357,-11.301802912066105,-8.073350578748032,-11.472789423131234
2372,-4.666732564164269,b3405,,-6.159229693700953,-5.414886268999997,-10.462355618101357,-11.301802912066105,-8.073350578748032,-11.472789423131234
2373,-3.5180515689956557,b3414,,-5.461791101104748,-5.807685095217234,-5.077596463299574,-11.046007871172993,-7.872924467504085,-9.909902994970462
2374,-3.973298883379819,b3415,,-3.973298883379819,-6.395562280514785,-6.844702953409007,-9.796233768569246,-5.628680602942175,-9.514345591165721
2375,-4.164014358430589,b3416,,-6.735884168867152,-4.164014358430589,-8.526290801031989,-6.021139477218703,-7.428335900166541,-9.528042384176842
2376,-4.398072268862205,b3423,,-5.80237596343693,-5.86050492992353,-7.741152010966209,-13.735284166081632,-6.819381412237739,-10.10340346575504
2377,-3.6732451737936156,b3424,,-3.6732451737936156,-5.202627398928561,-7.637456679858046,-14.20610556585876,-5.876983703613462,-10.485843189168607
2378,-4.956300063768551,b3428,,-6.233620157190352,-5.85225923620941,-8.324133080586353,-7.74269934689501,-7.947402087241982,-10.830870250607212
2379,-4.956300063768551,b3429,,-6.233620157190352,-5.85225923620941,-8.324133080586353,-7.74269934689501,-7.947402087241982,-10.830870250607212
2380,-5.2129448843372375,b3430,,-6.809595001114489,-6.071722129791176,-8.594403487567936,-6.8816480086819505,-8.8213450377285,-10.974189451092732
2381,-6.0426850152122835,b3437,,-6.0426850152122835,-9.208514166479603,-12.445852570078658,-6.539322571416741,-7.204132248968954,-8.714928202950892
2382,-4.447593510826141,b3438,,-8.233845441349114,-4.447593510826141,-9.120368524567406,-14.21081261167874,-8.56570379394599,-10.165199107671157
2383,-4.731420403636625,b3449,,-6.99283923309941,-5.5654260925015695,-7.877229467192264,-8.382011314307253,-6.895233377309875,-11.287962335080177
2384,-4.731420403636625,b3450,,-6.99283923309941,-5.5654260925015695,-7.877229467192264,-8.382011314307253,-6.895233377309875,-11.287962335080177
2385,-4.731420403636625,b3451,,-6.99283923309941,-5.5654260925015695,-7.877229467192264,-8.382011314307253,-6.895233377309875,-11.287962335080177
2386,-4.731420403636625,b3452,,-6.99283923309941,-5.5654260925015695,-7.877229467192264,-8.382011314307253,-6.895233377309875,-11.287962335080177
2387,-4.731420403636625,b3453,,-6.99283923309941,-5.5654260925015695,-7.877229467192264,-8.382011314307253,-6.895233377309875,-11.287962335080177
2388,-4.807383052639182,b3454,,-6.450080096430682,-6.164346045530189,-9.881166549401248,-6.4618712860194325,-8.081973068033843,-10.952174136978357
2389,-4.807383052639182,b3455,,-6.450080096430682,-6.164346045530189,-9.881166549401248,-6.4618712860194325,-8.081973068033843,-10.952174136978357
2390,-4.807383052639182,b3456,,-6.450080096430682,-6.164346045530189,-9.881166549401248,-6.4618712860194325,-8.081973068033843,-10.952174136978357
2391,-4.807383052639182,b3457,,-6.450080096430682,-6.164346045530189,-9.881166549401248,-6.4618712860194325,-8.081973068033843,-10.952174136978357
2392,-4.807383052639182,b3458,,-6.450080096430682,-6.164346045530189,-9.881166549401248,-6.4618712860194325,-8.081973068033843,-10.952174136978357
2393,-4.306765029347777,b3461,,-6.494459700075529,-5.226502071130778,-10.33275488109967,-12.441687419513041,-8.390402002278988,-8.378220408511755
2394,-4.496736446741439,b3476,,-5.039748007439407,-7.216337370828166,-5.642467983982709,-11.089181962390628,-8.600640196048532,-11.082640085654285
2395,-4.496736446741439,b3477,,-5.039748007439407,-7.216337370828166,-5.642467983982709,-11.089181962390628,-8.600640196048532,-11.082640085654285
2396,-4.496736446741439,b3478,,-5.039748007439407,-7.216337370828166,-5.642467983982709,-11.089181962390628,-8.600640196048532,-11.082640085654285
2397,-4.496736446741439,b3479,,-5.039748007439407,-7.216337370828166,-5.642467983982709,-11.089181962390628,-8.600640196048532,-11.082640085654285
2398,-4.496736446741439,b3480,,-5.039748007439407,-7.216337370828166,-5.642467983982709,-11.089181962390628,-8.600640196048532,-11.082640085654285
2399,-3.8995234170853488,b3481,,-5.39179235640974,-5.712590699809834,-6.1759958068751475,-11.274503583543527,-7.824841036590236,-10.65464427719224
2400,-5.312511738339037,b3495,,-7.0039623784011535,-7.363420287519748,-8.453711793946184,-6.929930762591868,-6.892795347811129,-11.816336959794143
2401,-5.674708965108088,b3512,,-7.017853244644222,-6.493661773062746,-11.252568510741469,-11.039163450360496,-8.230182837527083,-9.507479014681277
2402,-4.972996229942115,b3513,,-7.5055239460871075,-6.542494325122248,-6.677778117752271,-12.168206979385205,-8.109788161429144,-7.58025801594323
2403,-4.972996229942115,b3514,,-7.5055239460871075,-6.542494325122248,-6.677778117752271,-12.168206979385205,-8.109788161429144,-7.58025801594323
2404,-3.8759790309901723,b3515,,-4.003465148037087,-5.246433359137608,-8.305877202944552,-13.210107983658355,-6.191537818268829,-9.315829294625297
2405,-4.959571863450319,b3516,,-6.067832423278814,-6.410152955953119,-6.67163742425064,-10.069730359516491,-4.959571863450319,-11.070297303991168
2406,-4.817429453313411,b3556,,-8.496447162115956,-4.817429453313411,-8.683329720042572,-9.308492653323567,-9.877363943323992,-11.854591307805865
2407,-3.6310192902524867,b3569,,-5.769797166233479,-4.275671994479416,-7.387796647996558,-14.952302209288522,-8.038467379539028,-8.187154854526636
2408,-4.043091669626464,b3575,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2409,-4.043091669626464,b3576,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2410,-4.043091669626464,b3577,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2411,-4.043091669626464,b3578,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2412,-4.043091669626464,b3579,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2413,-4.043091669626464,b3580,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2414,-4.043091669626464,b3581,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2415,-4.043091669626464,b3582,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2416,-4.043091669626464,b3583,,-5.643842541234207,-6.398906970787712,-7.778235093078392,-7.640892226922402,-8.717305157446148,-10.123934787360518
2417,-4.143292001779576,b3608,,-6.5979876479255095,-5.177140215936424,-10.516653721074706,-11.973658914651605,-10.21230595686865,-10.859843054639544
2418,-4.143292001779576,b3609,,-6.5979876479255095,-5.177140215936424,-10.516653721074706,-11.973658914651605,-10.21230595686865,-10.859843054639544
2419,-3.273803391083758,b3612,,-3.273803391083758,-5.138762835167889,-8.465694640889051,-7.52670897778518,-6.772863438227489,-10.176374602770753
2420,-3.273803391083758,b3613,,-3.273803391083758,-5.138762835167889,-8.465694640889051,-7.52670897778518,-6.772863438227489,-10.176374602770753
2421,-3.273803391083758,b3614,,-3.273803391083758,-5.138762835167889,-8.465694640889051,-7.52670897778518,-6.772863438227489,-10.176374602770753
2422,-4.686711950128536,b3619,,-6.110344531711043,-5.82994558342209,-6.427625645118001,-9.78118992854428,-8.319107757345405,-10.440332761258535
2423,-4.686711950128536,b3620,,-6.110344531711043,-5.82994558342209,-6.427625645118001,-9.78118992854428,-8.319107757345405,-10.440332761258535
2424,-4.686711950128536,b3621,,-6.110344531711043,-5.82994558342209,-6.427625645118001,-9.78118992854428,-8.319107757345405,-10.440332761258535
2425,-4.686711950128536,b3622,,-6.110344531711043,-5.82994558342209,-6.427625645118001,-9.78118992854428,-8.319107757345405,-10.440332761258535
2426,-5.579149620701353,b3623,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2427,-4.688336824990451,b3624,,-4.9120398507762655,-6.923563074797255,-8.244834766519544,-10.450738982958079,-8.189866581202171,-9.420564473635238
2428,-4.688336824990451,b3625,,-4.9120398507762655,-6.923563074797255,-8.244834766519544,-10.450738982958079,-8.189866581202171,-9.420564473635238
2429,-5.579149620701353,b3626,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2430,-5.579149620701353,b3627,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2431,-5.579149620701353,b3628,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2432,-5.579149620701353,b3629,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2433,-5.579149620701353,b3630,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2434,-5.579149620701353,b3631,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2435,-5.579149620701353,b3632,,-5.914704159380075,-7.539296636516681,-7.359431258574916,-10.719026666006805,-9.392354896923399,-9.667749145401597
2436,-3.866645561994532,b3633,,-4.158645657739847,-5.641935173933751,-6.052533587184224,-7.204708427049389,-9.247586099868705,-13.526578147231184
2437,-3.5222896490923223,b3635,,-5.793524299313781,-5.97928043687793,-5.831373681030845,-11.930081668551415,-7.118442739285159,-8.60946486985115
2438,-4.079946005785395,b3636,,-5.582879660949089,-5.676997868158674,-7.54357205369318,-11.663079810804852,-7.648164136594762,-7.768639234424837
2439,-4.079946005785395,b3637,,-5.582879660949089,-5.676997868158674,-7.54357205369318,-11.663079810804852,-7.648164136594762,-7.768639234424837
2440,-4.454297212582428,b3638,,-7.4601645229098175,-4.454297212582428,-8.397905067160005,-11.408938620974586,-6.796490861438194,-9.792921204416267
2441,-2.4914052356230356,b3643,,-2.4914052356230356,-6.565496435648246,-6.071447424941189,-16.06102321584969,-6.144501753371757,-11.213354612759911
2442,-2.5140421210104593,b3672,,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
2443,-4.480025425677933,b3686,,-10.679954280511504,-5.624975938272135,-5.361265963076992,-13.115954270083723,-10.126049364020933,-10.687284904580308
2444,-4.6690709084191715,b3700,,-6.41536000370833,-6.511576573768484,-8.687043275972583,-8.312605469399218,-6.70546759827888,-9.753447382635988
2445,-4.750909514590466,b3701,,-6.015497765019957,-7.207583735056216,-9.145375481874943,-7.432794570507738,-6.015816971828126,-9.420813439760755
2446,-4.289247332479009,b3702,,-4.289247332479009,-7.492017345204175,-8.476344873336823,-7.936956410133536,-4.748759874999779,-10.712891756204474
2447,-3.9443221248086475,b3703,,-4.770984614075022,-7.076407942096246,-10.119139400685357,-9.493866659094657,-8.048030742955088,-8.936653222028728
2448,-3.9443221248086475,b3704,,-4.770984614075022,-7.076407942096246,-10.119139400685357,-9.493866659094657,-8.048030742955088,-8.936653222028728
2449,-4.87778082619327,b3707,,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
2450,-3.6483441557666296,b3723,,-4.15538722847073,-3.6483441557666296,-8.134705401987002,-9.616635388118684,-5.806713149399335,-10.566482885123746
2451,-5.177329751291142,b3724,,-7.158946383904919,-5.839738554338561,-10.37942989589414,-11.028619689553466,-9.086656649636303,-10.083796083143817
2452,-5.010100531317512,b3725,,-6.399173465491287,-5.838111535126787,-9.68191426227606,-10.571180314053185,-8.006426241374143,-10.31838672403405
2453,-3.652155629548801,b3726,,-4.878633277090649,-3.8213365620869126,-8.91539566055425,-8.321635766853134,-6.536727625826863,-9.986114208187026
2454,-3.652155629548801,b3727,,-4.878633277090649,-3.8213365620869126,-8.91539566055425,-8.321635766853134,-6.536727625826863,-9.986114208187026
2455,-2.5140421210104593,b3728,,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245852,-4.996857335779234,-10.039801712422866
2456,-4.537938506915802,b3729,,-4.537938506915802,-6.883920630777168,-11.084974037144425,-8.586807788529862,-6.912788407442551,-8.325148854870122
2457,-4.537938506915802,b3730,,-4.537938506915802,-6.883920630777168,-11.084974037144425,-8.586807788529862,-6.912788407442551,-8.325148854870122
2458,-3.4481491328115492,b3731,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2459,-3.4481491328115492,b3732,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2460,-3.4481491328115492,b3733,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
